collected_at,hostname,os,agent_version,cpu_percent,memory_percent,logged_in_user,src_ip,dst_ip,src_port,dst_port,protocol,application_protocol,in_bytes,out_bytes,in_packets,out_packets,total_bytes,total_packets,flow_duration_ms,bytes_per_packet,packets_per_second,bytes_per_second,direction_byte_ratio,direction_packet_ratio,packet_asymmetry,byte_asymmetry,tcp_flags,client_tcp_flags,server_tcp_flags,min_ttl,max_ttl,min_ip_pkt_len,max_ip_pkt_len,longest_flow_pkt,shortest_flow_pkt,num_pkts_up_to_128_bytes,num_pkts_128_to_256_bytes,num_pkts_256_to_512_bytes,num_pkts_512_to_1024_bytes,num_pkts_1024_to_1514_bytes,retransmitted_in_bytes,retransmitted_in_pkts,retransmitted_out_bytes,retransmitted_out_pkts,duration_in,duration_out,src_to_dst_avg_throughput,dst_to_src_avg_throughput,src_to_dst_second_bytes,dst_to_src_second_bytes,tcp_win_max_in,tcp_win_max_out,dns_query_id,dns_query_type,dns_ttl_answer,ftp_command_ret_code,icmp_type,icmp_ipv4_type,simulated_attack_type,is_simulated_attack,data_source
2026-08-11T14:29:53+00:00,lnx-dev-box,Rocky Linux 9,vcoda-collector-0.1.0-sim,23.7,25.2,j.perera,192.168.1.105,223.169.104.104,48868,443,6,11,58232,31759,232,91,89991,323,24429.49,278.61,13.22,3683.7,1.8336,2.5495,141,26473,16,16,0,47,55,93,817,1077,66,114,3,35,52,37,0,0,0,0,10136.72,12750.93,1300.03,2383.68,31759,58232,20402,60380,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:37:55+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,72.9,44.1,admin,192.168.1.37,94.207.81.43,22637,445,6,4,248,8585,4,85,8833,89,1155.49,99.25,77.02,7644.38,0.0289,0.0471,81,8337,2,2,16,50,118,49,998,1319,40,44,11,7,9,3,74,0,124,2,536.0,459.43,7429.75,214.63,8585,248,63702,46852,0,0,0,0,0,0,beaconing,True,SIMULATED
2026-08-11T07:56:47+00:00,lnx-monitoring,Debian 12,vcoda-collector-0.1.0-sim,56.3,60.9,j.perera,192.168.1.81,171.161.18.74,6017,443,6,3,281373,81088,213,181,362461,394,46915.41,919.95,8.4,7725.84,3.47,1.1768,32,200285,25,25,16,105,62,89,1110,1207,54,340,19,36,50,33,0,0,0,0,19026.05,22452.59,1728.39,5997.45,81088,281373,4861,16667,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T06:45:06+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,27.3,34.9,www-data,192.168.1.84,192.168.1.83,62964,443,6,14,4170,12910,6,10,17080,16,34537.16,1067.5,0.46,494.54,0.323,0.6,4,8740,27,27,16,46,61,60,871,613,45,7,2,3,1,0,0,0,0,0,16662.84,13252.93,373.8,120.74,12910,4170,41535,21036,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:26:30+00:00,lnx-monitoring,Ubuntu 24.04,vcoda-collector-0.1.0-sim,42.5,62.2,svc_app,192.168.1.83,91.235.175.26,31622,443,6,5,125010,359667,270,297,484677,567,10217.96,854.81,55.49,47433.82,0.3476,0.9091,27,234657,24,24,16,47,119,93,974,1069,57,120,135,58,89,4,0,0,0,0,5008.34,4797.91,35199.48,12234.34,359667,125010,55204,9586,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:07:17+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,14.2,25.2,admin,192.168.1.95,192.168.1.112,26727,53,6,12,87174,176712,87,148,263886,235,4538.56,1122.92,51.78,58143.14,0.4933,0.5878,61,89538,24,24,16,38,110,63,604,1113,96,168,14,47,33,9,0,0,0,0,2880.56,2004.69,38935.72,19207.42,176712,87174,30464,1474,10946,28,970,0,0,0,benign,False,SIMULATED
2026-08-11T09:59:38+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,55.2,50.1,j.perera,192.168.1.38,192.168.1.62,59987,443,1,7,321128,157765,293,139,478893,432,19210.58,1108.55,22.49,24928.61,2.0355,2.1079,154,163363,16,16,0,126,34,57,1235,1045,76,9,23,64,22,25,0,0,0,0,10605.8,10338.96,8212.4,16716.2,157765,321128,62768,62957,0,0,0,0,8,8,benign,False,SIMULATED
2026-08-11T00:22:26+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,28.4,55.5,j.perera,192.168.1.40,171.161.18.74,52694,443,6,19,46032,65664,168,72,111696,240,38566.66,465.4,6.22,2896.18,0.701,2.3333,96,19632,16,16,18,34,52,50,1402,1454,64,42,38,16,4,7,0,0,0,0,22378.05,20060.15,1702.61,1193.57,65664,46032,17402,36537,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T08:40:57+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,24.9,47.5,svc_app,192.168.1.72,192.168.1.94,28421,443,17,2,151164,111504,221,101,262668,322,890.47,815.74,361.6,294975.26,1.3557,2.1881,120,39660,16,16,0,77,47,91,802,928,57,140,7,74,9,15,0,0,0,0,516.68,372.61,125218.61,169756.65,111504,151164,55668,50044,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:18:48+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,30.6,68.7,www-data,192.168.1.48,40.187.8.52,59353,80,6,2,18368,41316,28,44,59684,72,56173.54,828.94,1.28,1062.49,0.4446,0.6364,16,22948,16,16,0,70,89,99,737,754,72,30,10,4,7,8,0,0,0,0,18403.12,32656.76,735.51,326.99,41316,18368,45072,41480,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:36:18+00:00,lnx-web01,Debian 12,vcoda-collector-0.1.0-sim,32.0,26.7,a.silva,192.168.1.23,63.12.1.95,25974,80,1,2,66138,30969,219,31,97107,250,11809.48,388.43,21.17,8222.8,2.1356,7.0645,188,35169,16,16,18,81,48,78,560,961,89,243,17,10,23,4,0,0,0,0,4423.46,5313.58,2622.39,5600.42,30969,66138,64156,48867,0,0,0,0,8,8,benign,False,SIMULATED
2026-08-11T18:23:09+00:00,lnx-monitoring,Rocky Linux 9,vcoda-collector-0.1.0-sim,12.3,40.4,www-data,192.168.1.79,34.227.23.191,52962,25,17,2,60242,106285,91,145,166527,236,19564.62,705.62,12.06,8511.64,0.5668,0.6276,54,46043,16,16,18,105,66,81,1349,717,78,71,42,33,28,18,0,0,0,0,12539.58,8937.22,5432.51,3079.13,106285,60242,42041,33990,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T13:16:33+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,56.4,15.6,www-data,192.168.1.31,192.168.1.87,49415,443,17,6,48880,15540,94,21,64420,115,52545.36,560.17,2.19,1225.99,3.1454,4.4762,73,33340,27,27,0,43,120,66,1066,773,63,46,16,4,14,5,0,0,0,0,17904.93,31172.43,295.74,930.24,15540,48880,16514,56169,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T18:13:17+00:00,lnx-dev-box,Ubuntu 24.04,vcoda-collector-0.1.0-sim,20.5,50.7,admin,192.168.1.25,216.218.212.118,8548,443,6,4,27690,72520,65,148,100210,213,6031.81,470.47,35.31,16613.59,0.3818,0.4392,83,44830,16,16,16,91,104,97,1330,856,68,204,37,22,29,3,0,0,0,0,3081.7,1954.16,12022.93,4590.66,72520,27690,44432,40046,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T03:53:54+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,17.6,7.8,svc_app,192.168.1.53,192.168.1.48,14498,8080,6,6,207927,63393,151,187,271320,338,57619.42,802.72,5.87,4708.83,3.28,0.8075,36,144534,16,16,18,95,53,40,1319,580,42,101,78,54,2,38,0,0,0,0,18984.24,37396.93,1100.2,3608.63,63393,207927,61570,54089,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T03:10:42+00:00,lnx-gateway,Ubuntu 22.04,vcoda-collector-0.1.0-sim,43.1,66.3,svc_app,192.168.1.13,72.27.156.233,40881,80,6,3,269126,403970,286,290,673096,576,31325.65,1168.57,18.39,21487.06,0.6662,0.9862,4,134844,16,16,16,73,41,42,853,1356,63,221,143,54,65,70,0,0,0,0,13621.35,10006.15,12895.82,8591.23,403970,269126,8627,42815,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:34:39+00:00,lnx-monitoring,Debian 12,vcoda-collector-0.1.0-sim,13.1,57.6,svc_app,192.168.1.16,112.6.152.142,59267,80,17,14,12402,204330,39,147,216732,186,43387.29,1165.23,4.29,4995.29,0.0607,0.2653,108,191928,27,27,18,95,98,42,677,534,98,137,43,41,6,11,0,0,0,0,24611.06,13085.9,4709.44,285.84,204330,12402,42763,61592,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:45:35+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,66.1,36.1,www-data,192.168.1.109,192.168.1.58,47305,59328,17,10,136,113120,2,1120,113256,1122,1434.56,100.94,782.12,78948.02,0.0012,0.0018,1118,112984,2,2,18,97,81,71,1067,1141,84,491,121,217,141,90,92,1,114,1,737.78,459.64,78853.21,94.8,113120,136,62662,44034,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T23:53:57+00:00,WIN-SRV-APP01,Windows Server 2022,vcoda-collector-0.1.0-sim,52.5,51.2,a.silva,192.168.1.63,215.216.124.166,3583,53,17,12,50048,90990,46,270,141038,316,2650.44,446.32,119.23,53212.99,0.55,0.1704,224,40942,16,16,0,88,53,87,695,570,66,139,40,67,36,14,0,0,0,0,1329.24,818.01,34330.11,18882.88,90990,50048,1281,15485,53678,28,1642,0,0,0,benign,False,SIMULATED
2026-08-11T23:49:32+00:00,lnx-db-primary,Ubuntu 22.04,vcoda-collector-0.1.0-sim,23.6,60.0,root,192.168.1.77,192.168.1.50,56166,443,6,19,92462,128757,83,257,221219,340,20957.16,650.64,16.22,10555.77,0.7181,0.323,174,36295,16,16,16,63,104,65,769,1183,83,205,39,27,22,36,0,0,0,0,7507.53,9075.57,6143.82,4411.95,128757,92462,24217,1216,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T15:04:51+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,50.6,38.4,root,192.168.1.115,97.96.46.175,58784,23,6,1,45,16790,1,146,16835,147,620.86,114.52,236.77,27115.79,0.0027,0.0068,145,16745,2,2,0,113,65,42,1103,1398,73,144,4,24,15,17,104,2,29,0,187.2,191.42,27043.31,72.48,16790,45,45441,30176,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T07:47:39+00:00,lnx-db-primary,Ubuntu 24.04,vcoda-collector-0.1.0-sim,6.8,43.9,admin,192.168.1.65,159.14.49.45,29034,443,6,0,182655,164256,297,236,346911,533,9336.96,650.86,57.08,37154.58,1.112,1.2585,61,18399,27,27,18,38,64,83,1387,1135,49,363,4,30,10,65,0,0,0,0,4886.5,6422.14,17592.01,19562.57,164256,182655,65244,11614,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:19:42+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,35.1,66.7,www-data,192.168.1.35,192.168.1.93,1046,443,6,19,14560,29425,56,107,43985,163,17528.34,269.85,9.3,2509.36,0.4948,0.5234,51,14865,16,16,0,62,100,95,786,1182,41,92,39,19,17,13,0,0,0,0,10070.21,5332.27,1678.71,830.65,29425,14560,58090,59586,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T03:35:14+00:00,WIN-SRV-APP01,Windows 10,vcoda-collector-0.1.0-sim,35.9,64.1,www-data,192.168.1.102,218.58.60.10,29972,443,6,15,16077,140400,23,260,156477,283,51364.24,552.92,5.51,3046.42,0.1145,0.0885,237,124323,16,16,18,122,37,54,644,1067,64,11,39,7,19,12,0,0,0,0,29431.75,32496.99,2733.42,313.0,140400,16077,12670,17564,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T13:37:56+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,49.4,46.0,root,192.168.1.34,97.218.21.178,63616,80,6,9,17388,198744,84,169,216132,253,49092.88,854.28,5.15,4402.51,0.0875,0.497,85,181356,16,16,16,36,120,95,710,977,54,101,17,54,29,26,0,0,0,0,29009.2,31014.13,4048.33,354.19,198744,17388,51541,9044,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T18:19:37+00:00,lnx-db-primary,Ubuntu 24.04,vcoda-collector-0.1.0-sim,33.7,45.3,admin,192.168.1.53,208.241.22.65,2108,443,6,13,182628,66300,228,130,248928,358,2309.37,695.33,155.02,107790.45,2.7546,1.7538,98,116328,16,16,18,124,39,79,584,917,84,194,71,81,57,29,0,0,0,0,1434.75,971.34,28709.13,79081.32,66300,182628,23039,49040,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:22:49+00:00,WIN-SRV-DB01,Windows Server 2022,vcoda-collector-0.1.0-sim,31.8,45.2,svc_app,192.168.1.75,192.168.1.106,60675,123,6,11,28638,297092,37,257,325730,294,29158.1,1107.93,10.08,11171.17,0.0964,0.144,220,268454,16,16,16,82,52,82,1107,903,43,20,26,39,48,26,0,0,0,0,12236.6,10389.04,10189.01,982.16,297092,28638,5661,59847,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:33:48+00:00,lnx-monitoring,Debian 12,vcoda-collector-0.1.0-sim,27.5,58.7,root,192.168.1.115,192.168.1.96,41683,443,6,19,250321,174930,193,294,425251,487,1769.18,873.21,275.27,240366.78,1.431,0.6565,101,75391,27,27,18,101,56,89,1158,1443,76,19,61,93,63,23,0,0,0,0,1145.77,1152.72,98876.57,141490.21,174930,250321,44285,54479,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:54:21+00:00,lnx-db-primary,Rocky Linux 9,vcoda-collector-0.1.0-sim,54.8,63.2,svc_app,192.168.1.26,148.110.78.160,44318,123,6,10,182325,16335,195,45,198660,240,36979.16,827.75,6.49,5372.22,11.1616,4.3333,150,165990,24,24,18,109,100,49,1046,601,88,151,11,43,28,1,0,0,0,0,14066.33,19040.83,441.74,4930.48,16335,182325,57789,5076,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:40:41+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,16.0,29.4,j.perera,192.168.1.83,163.85.188.229,25923,443,6,5,44040,127410,40,186,171450,226,12083.76,758.63,18.7,14188.47,0.3457,0.2151,146,83370,27,27,0,113,118,81,646,1445,90,17,21,43,3,2,0,0,0,0,5252.38,7253.49,10543.91,3644.56,127410,44040,36172,46891,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:28:19+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,35.0,51.0,root,192.168.1.45,97.121.42.106,38414,443,6,6,44511,4200,37,50,48711,87,32255.79,559.9,2.7,1510.15,10.5979,0.74,13,40311,24,24,18,112,105,87,1475,1293,75,35,7,17,4,6,0,0,0,0,14562.63,10717.57,130.21,1379.94,4200,44511,46791,5334,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T22:54:44+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,33.1,64.9,admin,192.168.1.106,192.168.1.112,33512,25,6,18,169974,257676,213,197,427650,410,42878.85,1043.05,9.56,9973.45,0.6596,1.0812,16,87702,24,24,16,52,114,41,1223,766,78,197,58,38,35,47,0,0,0,0,20042.85,28112.28,6009.4,3964.05,257676,169974,41493,39386,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:41:24+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,38.1,43.9,a.silva,192.168.1.104,192.168.1.39,60488,443,17,4,322959,31720,273,104,354679,377,36434.64,940.79,10.35,9734.66,10.1816,2.625,169,291239,25,25,16,71,59,55,854,608,46,237,88,47,57,7,0,0,0,0,19476.24,11834.19,870.6,8864.06,31720,322959,39993,25734,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:39:19+00:00,lnx-dev-box,Rocky Linux 9,vcoda-collector-0.1.0-sim,7.0,70.0,svc_app,192.168.1.89,192.168.1.36,10859,80,17,1,145530,19380,294,76,164910,370,50637.9,445.7,7.31,3256.65,7.5093,3.8684,218,126150,24,24,18,40,122,51,1048,1470,46,104,66,75,55,0,0,0,0,0,21709.79,33546.44,382.72,2873.93,19380,145530,59227,12961,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T15:29:55+00:00,WIN-SRV-APP01,Windows Server 2022,vcoda-collector-0.1.0-sim,60.0,46.3,root,192.168.1.44,54.174.162.36,43463,3306,1,0,92,53409,2,937,53501,939,946.96,56.98,991.59,56497.49,0.0017,0.0021,935,53317,2,2,18,40,84,89,959,1059,77,543,171,201,21,48,170,1,97,2,646.03,295.72,56400.33,97.15,53409,92,61363,56605,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T14:15:32+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,16.4,45.3,j.perera,192.168.1.100,112.6.152.142,41180,8080,17,1,90900,9541,202,7,100441,209,7508.16,480.58,27.84,13377.58,9.5273,28.8571,195,81359,24,24,0,86,60,40,1415,1193,75,51,36,49,22,7,0,0,0,0,2294.56,2573.86,1270.75,12106.83,9541,90900,26330,42389,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:43:28+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,20.4,52.8,j.perera,192.168.1.37,186.50.205.2,54348,443,17,18,17420,243846,20,279,261266,299,30602.73,873.8,9.77,8537.34,0.0714,0.0717,259,226426,25,25,18,51,114,43,1117,1011,42,217,22,63,43,21,0,0,0,0,20076.08,13887.87,7968.11,569.23,243846,17420,41469,6555,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:54:10+00:00,lnx-monitoring,Ubuntu 22.04,vcoda-collector-0.1.0-sim,35.4,18.3,svc_app,192.168.1.93,34.227.23.191,2483,53,17,5,38233,108367,173,137,146600,310,12417.86,472.9,24.96,11805.58,0.3528,1.2628,36,70134,24,24,16,56,110,79,973,1298,44,211,27,29,8,3,0,0,0,0,8252.38,7515.66,8726.71,3078.87,108367,38233,45767,8198,51014,28,3106,0,0,0,benign,False,SIMULATED
2026-08-11T22:53:40+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,12.1,41.8,admin,192.168.1.69,144.145.241.106,37601,53,6,18,101556,109116,217,84,210672,301,3340.18,699.91,90.11,63071.98,0.9307,2.5833,133,7560,25,25,18,111,126,84,1435,1453,41,197,25,37,8,25,0,0,0,0,1552.28,1436.13,32667.66,30404.32,109116,101556,49374,6329,57677,28,1832,0,0,0,benign,False,SIMULATED
2026-08-11T03:17:53+00:00,lnx-gateway,Debian 12,vcoda-collector-0.1.0-sim,25.0,63.6,www-data,192.168.1.117,2.246.42.152,37887,443,6,14,64842,96096,101,176,160938,277,56555.9,581.0,4.9,2845.64,0.6748,0.5739,75,31254,16,16,0,82,56,85,1471,576,44,73,8,0,45,19,0,0,0,0,33851.74,20591.05,1699.13,1146.51,96096,64842,51142,10727,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T13:34:37+00:00,lnx-db-primary,Ubuntu 24.04,vcoda-collector-0.1.0-sim,34.5,35.1,www-data,192.168.1.46,38.204.103.151,1730,443,6,17,201960,113701,270,259,315661,529,9264.23,596.71,57.1,34073.08,1.7762,1.0425,11,88259,27,27,0,88,76,92,704,1319,68,494,104,45,74,12,0,0,0,0,4222.65,6462.98,12273.11,21799.97,113701,201960,1292,3544,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:51:30+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,28.5,44.1,a.silva,192.168.1.52,207.133.227.26,29899,80,6,10,266409,106642,207,142,373051,349,1873.74,1068.91,186.26,199094.41,2.4982,1.4577,65,159767,16,16,0,113,79,65,1104,663,68,212,60,43,57,42,0,0,0,0,948.51,946.14,56914.0,142180.4,106642,266409,7247,15028,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:41:06+00:00,WIN-SRV-APP01,Windows 10,vcoda-collector-0.1.0-sim,29.7,29.5,root,192.168.1.80,35.72.147.40,48834,443,6,3,4005,346320,9,296,350325,305,32464.23,1148.61,9.39,10791.11,0.0116,0.0304,287,342315,27,27,16,91,94,59,1440,736,69,256,5,30,23,29,0,0,0,0,14396.05,10091.25,10667.74,123.37,346320,4005,51845,54097,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:06:57+00:00,lnx-web02,Rocky Linux 9,vcoda-collector-0.1.0-sim,36.8,35.5,admin,192.168.1.19,70.211.117.206,9612,443,6,2,179025,36815,217,37,215840,254,9648.5,849.76,26.33,22370.33,4.8628,5.8649,180,142210,16,16,16,67,67,44,1044,840,99,201,27,48,24,15,0,0,0,0,4759.33,5909.2,3815.62,18554.71,36815,179025,60325,48858,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:51:39+00:00,lnx-monitoring,Ubuntu 24.04,vcoda-collector-0.1.0-sim,-0.4,51.4,admin,192.168.1.112,216.116.80.113,59144,80,6,2,366230,56033,265,137,422263,402,4147.23,1050.41,96.93,101818.08,6.536,1.9343,128,310197,27,27,0,82,64,65,731,852,69,86,93,89,58,0,0,0,0,0,1822.73,2258.89,13510.95,88307.14,56033,366230,32963,1184,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:50:08+00:00,lnx-monitoring,Debian 12,vcoda-collector-0.1.0-sim,24.5,32.4,www-data,192.168.1.68,107.150.8.175,5929,53,1,2,10842,145976,13,284,156818,297,32189.98,528.01,9.23,4871.64,0.0743,0.0458,271,135134,16,16,0,54,42,89,655,1311,71,34,62,12,48,0,0,0,0,0,16527.67,19788.88,4534.83,336.81,145976,10842,41193,19179,4177,1,2919,0,8,8,benign,False,SIMULATED
2026-08-11T22:01:55+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,63.0,37.9,svc_app,192.168.1.87,223.169.104.104,33930,1433,17,12,79,10200,1,100,10279,101,681.08,101.77,148.29,15092.23,0.0077,0.01,99,10121,2,2,0,33,75,98,742,662,95,92,21,24,15,11,192,2,62,1,394.55,208.64,14976.24,115.99,10200,79,25576,39906,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T22:48:34+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,18.5,63.2,root,192.168.1.68,142.74.158.131,59996,80,6,1,335340,79143,270,93,414483,363,45032.15,1141.83,8.06,9204.16,4.2371,2.9032,177,256197,24,24,18,50,63,48,1121,1367,71,316,84,78,9,9,0,0,0,0,29043.53,25509.86,1757.48,7446.68,79143,335340,20337,13105,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T08:42:23+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,9.6,37.2,admin,192.168.1.55,192.168.1.77,44315,8080,17,7,350168,145582,259,166,495750,425,39450.62,1166.47,10.77,12566.34,2.4053,1.5602,93,204586,25,25,16,85,115,70,924,516,68,249,73,82,54,24,0,0,0,0,18263.16,23983.71,3690.23,8876.11,145582,350168,6085,58732,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T08:52:37+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,40.1,36.5,www-data,192.168.1.39,97.218.21.178,58648,22,6,5,168,74740,3,740,74908,743,1971.94,100.82,376.79,37986.95,0.0022,0.0041,737,74572,2,2,16,111,112,89,1167,767,62,487,47,126,63,40,71,2,93,0,973.56,1372.59,37901.75,85.2,74740,168,22987,12550,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T23:35:02+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,39.9,57.2,root,192.168.1.50,216.116.80.113,62915,53,6,17,190528,254898,229,289,445426,518,2526.75,859.9,205.01,176284.09,0.7475,0.7924,60,64370,24,24,0,85,73,54,905,588,71,55,61,115,12,16,0,0,0,0,1674.74,879.43,100879.74,75404.34,254898,190528,16449,64498,33134,5,81,0,0,0,benign,False,SIMULATED
2026-08-11T14:13:02+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,38.4,34.4,a.silva,192.168.1.98,141.178.24.80,17937,25,17,3,81732,289212,278,231,370944,509,33681.32,728.77,15.11,11013.34,0.2826,1.2035,47,207480,25,25,16,42,127,80,969,1003,77,63,64,90,21,30,0,0,0,0,23291.12,15387.12,8586.72,2426.63,289212,81732,22336,22844,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:25:46+00:00,lnx-gateway,Ubuntu 22.04,vcoda-collector-0.1.0-sim,19.7,33.6,www-data,192.168.1.107,192.168.1.26,6226,53,6,1,71858,38168,122,52,110026,174,19202.59,632.33,9.06,5729.75,1.8827,2.3462,70,33690,16,16,0,99,126,94,1130,608,97,55,1,33,5,6,0,0,0,0,12728.86,7110.97,1987.65,3742.1,38168,71858,44713,53218,20781,1,2129,0,0,0,benign,False,SIMULATED
2026-08-11T20:18:08+00:00,lnx-db-primary,Rocky Linux 9,vcoda-collector-0.1.0-sim,48.3,22.8,j.perera,192.168.1.68,163.85.188.229,9033,3389,17,10,42,379720,1,4315,379762,4316,996.43,87.99,4331.45,381121.6,0.0001,0.0002,4314,379678,2,2,16,106,121,56,869,997,46,1356,179,833,355,325,15,1,143,2,517.93,654.99,381079.45,42.15,379720,42,52316,45571,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T10:15:47+00:00,WIN-WORKSTN-HR,Windows Server 2022,vcoda-collector-0.1.0-sim,23.8,55.3,a.silva,192.168.1.19,122.39.189.174,43447,53,6,11,214115,175071,187,201,389186,388,9638.39,1003.06,40.26,40378.75,1.223,0.9303,14,39044,16,16,16,123,96,46,1003,1319,42,138,19,69,8,29,0,0,0,0,4123.21,5928.5,18163.93,22214.82,175071,214115,5152,25514,7545,5,427,0,0,0,benign,False,SIMULATED
2026-08-11T11:53:49+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,29.8,54.5,admin,192.168.1.112,223.169.104.104,40607,8080,6,18,47112,50052,104,97,97164,201,13916.23,483.4,14.44,6982.06,0.9413,1.0722,7,2940,24,24,0,100,126,52,1238,973,92,61,48,39,23,0,0,0,0,0,7862.63,5974.11,3596.66,3385.4,50052,47112,55338,32054,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:50:58+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,27.9,52.5,svc_app,192.168.1.38,102.29.137.6,64352,443,6,10,203030,18088,257,56,221118,313,29412.26,706.45,10.64,7517.89,11.2246,4.5893,201,184942,24,24,16,80,113,45,1158,1245,78,74,31,4,9,31,0,0,0,0,19001.87,11655.43,614.98,6902.9,18088,203030,53484,45378,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:47:31+00:00,WIN-SRV-DB01,Windows Server 2022,vcoda-collector-0.1.0-sim,54.3,63.7,admin,192.168.1.19,192.168.1.61,55263,3306,6,10,189,22896,3,424,23085,427,853.65,54.06,500.2,27042.66,0.0083,0.0071,421,22707,2,2,16,42,92,61,1406,1157,66,13,58,89,32,34,23,1,158,1,533.18,579.66,26821.26,221.4,22896,189,58128,35406,0,0,0,0,0,0,syn_flood,True,SIMULATED
